Date,Momentum,Mean Reversion,Risk Managed Portfolio
2000-01-07,1.0,1.0,1.0
2000-01-14,1.0,1.0,1.0
2000-01-21,1.0,1.0,1.0
2000-01-28,1.0,1.0,1.0
2000-02-04,1.0,1.0,1.0
2000-02-11,1.0,0.957744828629167,0.979286870419715
2000-02-18,1.0,0.9294882457396649,0.9651241849037365
2000-02-25,1.0,0.873337945304937,0.9365445132046731
2000-03-03,1.0,0.9142859861492753,0.9580696081792298
2000-03-10,1.0,0.5797181205373254,0.7862134570716002
2000-03-17,1.0,0.6471347045580937,0.8310318412917833
2000-03-24,1.0,0.6199967082977315,0.8139487443077839
2000-03-31,1.0,0.6443867438079214,0.8296446348390324
2000-04-07,1.0,0.6388696384191681,0.8261626839114846
2000-04-14,0.8575111391589212,0.5159825894195171,0.6882507393750865
2000-04-21,0.8452311607006304,0.5451667726908322,0.7023080737590016
2000-04-28,0.9067855488763726,0.5306418263888235,0.7192103962023881
2000-05-05,0.8851528831671606,0.5315534379400524,0.7110688711414451
2000-05-12,0.8276370784181374,0.4878859893981364,0.6588792077652403
2000-05-19,0.9480588727239689,0.4015300454314465,0.6505861965936129
2000-05-26,1.024551658814787,0.380740686009242,0.6608350936251867
2000-06-02,0.9503466559943164,0.40807414360887495,0.6596899772711062
2000-06-09,0.9491677506304206,0.42447741368761,0.6722713932990051
2000-06-16,1.0860343057167476,0.3839923282381588,0.690261286932072
2000-06-23,1.112345182844249,0.3609096439027825,0.6784470043523465
2000-06-30,1.0735742699906237,0.37340514859378626,0.6779056775318333
2000-07-07,1.019064377068624,0.36711988593379724,0.6547645751360253
2000-07-14,0.9848548301944515,0.4289411277113641,0.6976070553378538
2000-07-21,1.0041269772928736,0.43965969579620323,0.7131115920123441
2000-07-28,1.0817649782388754,0.4546658820346571,0.7531519081244071
2000-08-04,1.1201503733258038,0.4726404148034228,0.7813717960220913
2000-08-11,1.1097464844086775,0.48045045412067494,0.7840011043150089
2000-08-18,1.0660738497091713,0.544592639067568,0.8195789322201799
2000-08-25,1.0203711784183054,0.5799805448457155,0.8277725664791257
2000-09-01,1.0688565624308584,0.5298842070836285,0.812776666029286
2000-09-08,1.0074758097043512,0.5554100762410931,0.808174101011232
2000-09-15,0.9681730835495107,0.545159352083906,0.7847894031880855
2000-09-22,0.9309235990604197,0.573069780646683,0.7890915309992027
2000-09-29,0.8667336063322602,0.4763334006690687,0.6960583875636411
2000-10-06,0.8420992272226903,0.44450934908015904,0.6631767681279248
2000-10-13,0.8585465738852971,0.41435977459096063,0.647730854996928
2000-10-20,0.7780297596916912,0.4193259736073307,0.6205675184603923
2000-10-27,0.6789493918627113,0.43748828802332373,0.5934541492339903
2000-11-03,0.6797521856340242,0.49655530544331156,0.6330882802203857
2000-11-10,0.6275677501334479,0.5524280093835006,0.6432295743527536
2000-11-17,0.633726179079249,0.5752787063030163,0.6594898898145063
2000-11-24,0.6175964226966162,0.5827220804945682,0.655115285415873
2000-12-01,0.6849373249986132,0.5688622629236496,0.6838938433789115
2000-12-08,0.6866843352788007,0.5674113152455679,0.6839280619595233
2000-12-15,0.7389464124888406,0.5556888466824073,0.7035385266984941
2000-12-22,0.8623810423922836,0.5224736009687294,0.7428373657178715
2000-12-29,0.8831272954804833,0.4994623069610784,0.7359103588358944
2001-01-05,0.8283508969376812,0.5297277730945756,0.7344993117835323
2001-01-12,0.691958113522592,0.6153448653834319,0.7310355262680116
2001-01-19,0.6255188858676636,0.5980169457649651,0.6851604609540982
2001-01-26,0.6540289720862119,0.6050496243024601,0.7050306982136118
2001-02-02,0.742239004541427,0.6230673019442353,0.7637993013979962
2001-02-09,0.7776283312048842,0.6473121156250348,0.7969341240979393
2001-02-16,0.6812600342414349,0.7437754884341959,0.8048003245223869
2001-02-23,0.6957556864261804,0.7624216435330143,0.8234205569503217
2001-03-02,0.7397927236696178,0.7562664149321683,0.8467318225767219
2001-03-09,0.7015752160682384,0.7919760554578832,0.8440302865890703
2001-03-16,0.7109954183806372,0.695020931772223,0.7991575665041606
2001-03-23,0.8339709911009007,0.5874063670715985,0.8089698134530848
2001-03-30,0.8100807559441789,0.6208088702469499,0.8197050757816723
2001-04-06,0.8300169648929272,0.689967091526231,0.8747514633847498
2001-04-13,0.6853812998954033,0.8101981871908569,0.8717612527966221
2001-04-20,0.7444337701664783,0.724878668993361,0.8650526259290754
2001-04-27,0.7205426860698132,0.7822993928462327,0.8844894068906658
2001-05-04,0.707765357434628,0.6933605207643474,0.8272011977368704
2001-05-11,0.6379350720052108,0.7569139160442219,0.8227605248119277
2001-05-18,0.6342910797889267,0.7557131478823709,0.819724743251215
2001-05-25,0.6548668840888613,0.8110953906275586,0.8627285425726915
2001-06-01,0.6521601123889106,0.7930855066546765,0.8515203117125015
2001-06-08,0.6502795625554431,0.7511034574798535,0.8281729852158344
2001-06-15,0.587815946432948,0.8167919398966936,0.8231209151529522
2001-06-22,0.5752319089248945,0.8282248683762022,0.8197850894932946
2001-06-29,0.5994549067661266,0.8913334264517556,0.8680042967648912
2001-07-06,0.5832664296637573,0.9544976653656227,0.8862061954478846
2001-07-13,0.5938279752049943,0.9763402853167666,0.904328127507368
2001-07-20,0.5802770210995205,1.035948739750504,0.920871894023304
2001-07-27,0.5135543000451704,1.1601532978377909,0.9210112549665582
2001-08-03,0.5274151337335945,1.203315487454597,0.950480626500662
2001-08-10,0.572775596479571,1.129953263346195,0.9637501046482346
2001-08-17,0.5870510182043777,1.1099810524480647,0.9676454041347813
2001-08-24,0.5946000812293936,1.1017349431665673,0.9704652366611127
2001-08-31,0.6088726840039881,1.0430073738838235,0.9569833486948205
2001-09-07,0.6394438121524381,0.9624286115220377,0.945238141756048
2001-09-14,0.6403721266103006,0.9740040290135672,0.9515105502731284
2001-09-21,0.7137845708021894,0.8623439278765496,0.95365038160004
2001-09-28,0.7712742527375985,0.7928889688307997,0.9551571295403259
2001-10-05,0.6576116948671841,0.9097368838035366,0.9523958391408235
2001-10-12,0.617064597325293,1.002941593704756,0.9702889471588642
2001-10-19,0.633705234046378,1.0229329132817744,0.993109221015318
2001-10-26,0.6152081216915757,1.0067756905963874,0.9706418287590222
2001-11-02,0.6534577965432187,1.0217435833260125,1.008481675263782
2001-11-09,0.6428934632630486,0.9935651283434472,0.986536234352245
2001-11-16,0.6014618320804062,1.0564034999208203,0.9847086238479398
2001-11-23,0.5870815755687304,1.0890316547828087,0.987614660068038
2001-11-30,0.5734101364243338,0.9023269043916855,0.8928916103067447
2001-12-07,0.5979150095288157,0.8392669639693082,0.8817566670958462
2001-12-14,0.5931998157154644,0.8458854738464507,0.8816202598266162
2001-12-21,0.5533491839698952,0.9071478803186056,0.8827250727013746
2001-12-28,0.5834764501752032,0.8545691347242104,0.882146821955419
2002-01-04,0.6011896893036655,0.8876427845028921,0.9125352609138645
2002-01-11,0.5574197351968877,0.9424383436296807,0.9062783667874195
2002-01-18,0.5361140856861834,0.940165012184678,0.8875471479594624
2002-01-25,0.6280079517042717,0.7932736085133297,0.8971302928656222
2002-02-01,0.6468891573402473,0.7776020550881073,0.902193253319964
2002-02-08,0.6042868128009803,0.7671779590419896,0.8659739692316049
2002-02-15,0.6205720810391088,0.7344634348728559,0.8597701604319385
2002-02-22,0.5937034131782082,0.6957401630081494,0.8185721652667634
2002-03-01,0.6157971692982137,0.7578308905209765,0.8699117478925229
2002-03-08,0.5919706236943754,0.808294138056643,0.8811473453620716
2002-03-15,0.5883543511812696,0.8150814004358234,0.882030074073126
2002-03-22,0.6303837006925325,0.7841510912219474,0.8977450593278499
2002-03-29,0.6222593568693205,0.7749635403882736,0.8866904645623034
2002-04-05,0.6375725188649625,0.7408605538445652,0.8786876631003325
2002-04-12,0.6677686134122909,0.6986859094261506,0.8753839136314788
2002-04-19,0.6606623397004767,0.7034767581194077,0.8735770561482461
2002-04-26,0.754665233386151,0.7148805333028216,0.9438867416970625
2002-05-03,0.7303831915732605,0.7290452874242065,0.9375713673403145
2002-05-10,0.746858027724992,0.7126006296115943,0.9379862290372739
2002-05-17,0.6971179275907782,0.7600592165943884,0.9367607842921915
2002-05-24,0.7354211566831107,0.7737565660894242,0.9712761433683247
2002-05-31,0.7272759952096366,0.8067600425805341,0.9860997918807732
2002-06-07,0.7179704762265744,0.7814608684967469,0.9645092119326408
2002-06-14,0.7230882893334223,0.8035677460835431,0.9813891950183474
2002-06-21,0.8506630842527997,0.7058226143768277,1.0111442699793969
2002-06-28,0.884120071239414,0.6451901998549818,0.9888404373750173
2002-07-05,0.790547930739445,0.6955040710057515,0.9732862688771629
2002-07-12,0.7929305164717452,0.7397809877298855,1.0051544572871172
2002-07-19,0.8505436122352914,0.7107131006500493,1.0230271122530696
2002-07-26,0.821205887469495,0.7971889500944757,1.0660547838447567
2002-08-02,0.8860727135962906,0.8274577098728733,1.128826104197937
2002-08-09,0.894258835271417,0.8310399064737508,1.136538314829266
2002-08-16,0.8657517716451619,0.8631449334795223,1.1395906590430804
2002-08-23,0.8144756712038127,0.9181028377579642,1.1407493705818152
2002-08-30,0.8295883617056005,0.8895365136141083,1.1341415579952485
2002-09-06,0.8684900696567125,0.9591211355291028,1.2047440463282935
2002-09-13,0.8589534254176038,0.9258598403360714,1.177519984598313
2002-09-20,0.8692653383501515,0.9677445053557395,1.2108390537184692
2002-09-27,0.9201945791381717,0.9029855790536702,1.2072873513086766
2002-10-04,1.0053302489618523,0.8359213319774041,1.2202787363570786
2002-10-11,0.9588927611316578,0.8937765383081756,1.232942908824511
2002-10-18,0.9342567167844311,0.9271412784899188,1.239355194739265
2002-10-25,0.8242938564449185,0.9911668089952694,1.2069413657960508
2002-11-01,0.7209049572797377,0.8789225839673012,1.062765728478366
2002-11-08,0.7095678419317443,0.9341036569510788,1.086952315631862
2002-11-15,0.7423211461459348,0.8744107035946841,1.078482029878697
2002-11-22,0.793817564182987,0.7373847725455549,1.0337792190680388
2002-11-29,0.7980623765776602,0.7214213279836412,1.025626932364037
2002-12-06,0.7442481148039783,0.7546399564751096,1.0135188299023932
2002-12-13,0.7030104042655453,0.775072382030649,0.9983409270232398
2002-12-20,0.709760766122728,0.7559642937500443,0.9911632381001684
2002-12-27,0.6510430198150412,0.7522740226636325,0.9469882886863598
2003-01-03,0.645625503036525,0.7482166903541271,0.9404672575955862
2003-01-10,0.6598060950583275,0.7568685633330043,0.9563289289117645
2003-01-17,0.6476461000738515,0.7674933596527768,0.953924372340339
2003-01-24,0.6603215659484551,0.8107546156835067,0.9897999083858194
2003-01-31,0.6536515493520934,0.82019118668784,0.9903500402951794
2003-02-07,0.6755467019124123,0.7871082184061077,0.9876807255155053
2003-02-14,0.5869789747603705,0.8740895148721154,0.9751680367387344
2003-02-21,0.5901160264924101,0.8738998948061751,0.9777213014560908
2003-02-28,0.593167874534339,0.8726198496157416,0.9795970796469949
2003-03-07,0.6202425685513406,0.8451985408219818,0.9873025676796777
2003-03-14,0.6113091454794056,0.844284777737155,0.9795297471601009
2003-03-21,0.5919410614028586,0.8234889203067919,0.9518812356080727
2003-03-28,0.5865057366949216,0.8528677210510046,0.964071897945828
2003-04-04,0.5600421128648221,0.8518825703950921,0.9413494953338227
2003-04-11,0.5815834771869641,0.8241470983825526,0.9447850402315209
2003-04-18,0.5618574946319015,0.8461168133471455,0.9407940358763011
2003-04-25,0.6028489716950387,0.8894779809067939,0.9994197138354863
2003-05-02,0.6245960731468337,0.9070208617773027,1.0274620862714048
2003-05-09,0.6453714480550882,0.8768514462731459,1.0281325018462704
2003-05-16,0.6681457592432192,0.8464427640621018,1.0291512982020965
2003-05-23,0.671584594853973,0.8326533975351632,1.0236332021510457
2003-05-30,0.7506061549141502,0.7521830072174449,1.036543804836713
2003-06-06,0.7615011227181909,0.7679748097268365,1.0548815132606888
2003-06-13,0.725469047455629,0.8002727477989607,1.0511818342375747
2003-06-20,0.7134140333973739,0.8630335707200798,1.0826873466841274
2003-06-27,0.7080737778330924,0.8751433722819151,1.0860025776179454
2003-07-04,0.7238143685443263,0.8727295521754025,1.0968420501339826
2003-07-11,0.7469494920792831,0.8831716837176365,1.1211480653497727
2003-07-18,0.6869265612962181,0.9122307318837263,1.093300894775505
2003-07-25,0.7403607602105021,0.8990280056521428,1.1289010658446363
2003-08-01,0.7258757763811,0.9135283352023804,1.1265664621948674
2003-08-08,0.6479497322029576,0.8936504015599191,1.052892882362609
2003-08-15,0.6676505776231348,0.8859516516392723,1.0647670909738853
2003-08-22,0.6679743658919874,0.9223769266606833,1.0864895324409918
2003-08-29,0.6959939480587976,0.9038113438847641,1.0990041694015065
2003-09-05,0.7056708319558351,0.910208090301291,1.110606972591878
2003-09-12,0.6847518582972071,0.8918670070542509,1.0828524823258936
2003-09-19,0.7113267386885589,0.8872144605221751,1.1015081467040633
2003-09-26,0.7191811018357269,0.9608226840196633,1.1525060308631292
2003-10-03,0.7450564483396479,0.9296274493233715,1.1553033845831915
2003-10-10,0.796751675819522,0.9213824722004312,1.191146830269264
2003-10-17,0.7865923557509423,0.9195494573602521,1.1822421450108116
2003-10-24,0.7573277096669019,0.9247739039391767,1.1631110485389176
2003-10-31,0.7205151861028357,0.9372115607009593,1.1419561395772087
2003-11-07,0.677684556824223,0.8521338424736052,1.0565336572504176
2003-11-14,0.6155376057523873,0.876173130028358,1.0217491339086648
2003-11-21,0.5995814915300894,0.8537065672859264,0.9954036196388704
2003-11-28,0.6199050122862447,0.8900284601944423,1.033364632074224
2003-12-05,0.60701790098628,0.8852655070722816,1.0197019279959927
2003-12-12,0.6032156574468753,0.8543922389503327,0.9990136333210926
2003-12-19,0.5972503274371691,0.8236090126105423,0.9763331200091047
2003-12-26,0.6037377020501616,0.8581884570468895,1.001833378235825
2004-01-02,0.5994263752892607,0.8426234871184713,0.9892792235180838
2004-01-09,0.5935001723984092,0.8473825695438725,0.9870319484471638
2004-01-16,0.5800988817077325,0.869589161328398,0.988349129495225
2004-01-23,0.562640576683795,0.9000181376506698,0.9901381151625211
2004-01-30,0.5667063646475019,0.925618347584007,1.0075913487074404
2004-02-06,0.5882612715284165,0.90137415860904,1.0141925469324267
2004-02-13,0.5880465998366607,0.9077141610814811,1.0175006626870875
2004-02-20,0.5993001891326231,0.9049240759781066,1.0258946367259227
2004-02-27,0.59878876336192,0.874660327487469,1.0086301275726521
2004-03-05,0.6287827563987243,0.830847621943475,1.0096212361857602
2004-03-12,0.6522712776458246,0.808219587264055,1.0153698794290567
2004-03-19,0.6406458851113818,0.8419305288112873,1.026904144256171
2004-03-26,0.6779609706857164,0.8710604669056229,1.074813792518328
2004-04-02,0.6530830036507045,0.8755560224476231,1.057425803078183
2004-04-09,0.6461293234768688,0.8542210645860143,1.039055328412705
2004-04-16,0.6587093475377144,0.9191336052637029,1.088073491447599
2004-04-23,0.6137618925776217,0.9535697064029048,1.0702055070591296
2004-04-30,0.6257010695247667,0.9290603135512864,1.0673349371020204
2004-05-07,0.6324593080404384,0.9193894045246632,1.067766034825863
2004-05-14,0.6363052704031854,0.9015043115942378,1.0608942313976601
2004-05-21,0.6410676428325491,0.9071476891797842,1.0681976346006956
2004-05-28,0.5839644411063621,0.9854867951201792,1.0649081294825993
2004-06-04,0.5875602264483716,0.9845280907969794,1.0677432309891122
2004-06-11,0.6023610035328992,0.9679777438516461,1.0726568320452148
2004-06-18,0.618446713708109,0.9416070539238794,1.0729355291767908
2004-06-25,0.6342440454274929,0.9209663789113082,1.0753785876972366
2004-07-02,0.6206642080237628,0.9419823869584173,1.075669366611577
2004-07-09,0.6225637926619945,0.9474954680480485,1.0804337391097303
2004-07-16,0.6635206355176491,0.930406932734403,1.107118422231217
2004-07-23,0.6926817302924809,0.9058744083978835,1.117614406536346
2004-07-30,0.6971417197227636,0.9080998250726934,1.1226288597986227
2004-08-06,0.785863963543769,0.781949361999151,1.1190198460885021
2004-08-13,0.7421625815622233,0.8183027322024837,1.1127972399885733
2004-08-20,0.6924977317627576,0.8598114772006448,1.1025030340407143
2004-08-27,0.6942107775354304,0.8862230936145359,1.1204945465869824
2004-09-03,0.715302816376629,0.879643433354784,1.1337724246059837
2004-09-10,0.7116198391032945,0.8348745486646608,1.102511025666241
2004-09-17,0.71089901429357,0.8146291227383274,1.0888361586864117
2004-09-24,0.7217452841358887,0.8238656526347782,1.103357050284258
2004-10-01,0.7190325209962268,0.7744347710133964,1.0687921398587834
2004-10-08,0.7499051283148103,0.7694576337048379,1.0888201627109557
2004-10-15,0.8146462113111292,0.7000597061206516,1.0886048376337312
2004-10-22,0.8461812803152577,0.6248464543247376,1.0527564109931085
2004-10-29,0.8516378673755969,0.6020739094139204,1.0374097984549489
2004-11-05,0.7965842623682123,0.6681591656119072,1.0590382370273868
2004-11-12,0.7922148893367572,0.6553005757745515,1.0460861911224348
2004-11-19,0.812704351853769,0.6546125263367663,1.0593408866447123
2004-11-26,0.888215116681963,0.6151831594360491,1.078241677904524
2004-12-03,0.881173319470119,0.6113835118964162,1.0706191341113955
2004-12-10,0.9280585022994549,0.578542125389771,1.071469569792301
2004-12-17,0.9216816061569286,0.600384443719604,1.0875455985278457
2004-12-24,0.9306497042152964,0.6059280850616365,1.0978628045730348
2004-12-31,0.8975279057832443,0.6301291921193,1.099437643373317
2005-01-07,0.9211323893622869,0.660459328468714,1.1401192200702397
2005-01-14,0.9145053567404013,0.627739254225456,1.1082499691703918
2005-01-21,0.9165249342346737,0.6473890605688719,1.1265029268483542
2005-01-28,0.9448857931409214,0.6484692140758204,1.1451953677071909
2005-02-04,0.9358783499006476,0.6218426870474671,1.1165798262511322
2005-02-11,0.9259075685719144,0.6068192570461295,1.0972917323995837
2005-02-18,1.0114069539910657,0.5656955644168815,1.1124962257388813
2005-02-25,1.0437407210949003,0.5476107879979037,1.1131939078480877
2005-03-04,1.0047810166499411,0.5653835393913484,1.109720287369496
2005-03-11,0.9640538733762362,0.5854062159036406,1.1060532834822017
2005-03-18,1.008527354887287,0.5773264189881087,1.1245826702529176
2005-03-25,1.0121457005788825,0.5987381820364702,1.1470846590452954
2005-04-01,1.0007239220176227,0.6026005918314149,1.144112724192957
2005-04-08,1.0055146844240979,0.5776803919299012,1.1237120659464475
2005-04-15,0.9514283834818719,0.5827505643733135,1.0977317053428968
2005-04-22,0.9099598093932485,0.5719111330998728,1.0633308845703067
2005-04-29,0.9002548534014283,0.5639944545743724,1.0503340951975617
2005-05-06,0.8919623658871214,0.5743546166036579,1.0548594350786953
2005-05-13,0.8884144448175905,0.5521110777968481,1.032694806421962
2005-05-20,0.8598760936331241,0.5455382813145825,1.009756461898532
2005-05-27,0.8370990580722455,0.5303307067155761,0.9823224913282992
2005-06-03,0.8418385432261919,0.5199393727081413,0.9757228424686742
2005-06-10,0.844065756205658,0.5325086064113094,0.9886012858760859
2005-06-17,0.8106283490955491,0.5253859553519471,0.9621536926544291
2005-06-24,0.8365099313690665,0.512849946069422,0.966561136855731
2005-07-01,0.8267913509212422,0.50759539942598,0.9559817838387296
2005-07-08,0.7943112645134377,0.521129205252781,0.9493302592467869
2005-07-15,0.7824809932459145,0.5165967622489864,0.9380746907903255
2005-07-22,0.7788661362955829,0.5070801525875116,0.9273943711900292
2005-07-29,0.7796841585139092,0.48648809404477844,0.9094300082897033
2005-08-05,0.7950923066490471,0.49328248405227604,0.9248184435041444
2005-08-12,0.8089857792807742,0.497525095552823,0.9369561663888597
2005-08-19,0.7869612763439935,0.5036481294283185,0.9296041819792714
2005-08-26,0.8003018090279271,0.5041924856170426,0.9381305688031611
2005-09-02,0.7921841261195961,0.4966833435526599,0.9264304398425013
2005-09-09,0.828584195757491,0.4624942157952961,0.9168723817349165
2005-09-16,0.8245702113143277,0.45733755486480815,0.9095968269112334
2005-09-23,0.8503013145326899,0.4405877644531666,0.9077373901999444
2005-09-30,0.8854634135790385,0.44906460680452226,0.9354352475967517
2005-10-07,0.863919956473121,0.45440649722101123,0.9292870110474079
2005-10-14,0.8539538821741657,0.47231722083697836,0.9417767482203071
2005-10-21,0.8676973587354381,0.4284413713938931,0.9066188432630283
2005-10-28,0.8090547747312585,0.45849216023032424,0.9065526335345305
2005-11-04,0.8590491282701522,0.44061590676986667,0.9177854314226486
2005-11-11,0.8426290336090181,0.43916565882969066,0.9073611913417584
2005-11-18,0.8317065662834408,0.4569606290977167,0.9193875510190953
2005-11-25,0.8720175645266086,0.42998130770273374,0.9154966981692879
2005-12-02,0.8681916002766145,0.4231801752403758,0.9063506372048166
2005-12-09,0.885721562810367,0.41235478233954925,0.9043150698513053
2005-12-16,0.8908855485557013,0.41402861911896705,0.9088023788846886
2005-12-23,0.9051238261189166,0.4069461976716604,0.9085865990624264
2005-12-30,0.8992471582914572,0.4096967814320139,0.9085895338130535
2006-01-06,0.9227784947951818,0.39152511333131096,0.9009561494588324
2006-01-13,0.9659946201172657,0.3806016234359213,0.9101453519173422
2006-01-20,0.9123375034499072,0.40021861162256395,0.907367290258453
2006-01-27,0.9287633682449812,0.4185157524134165,0.9360302810621745
2006-02-03,0.8991100231750365,0.39879718345467546,0.8991762820171249
2006-02-10,0.8753719617624026,0.40287149172256165,0.8915766362305606
2006-02-17,0.898282545324972,0.40036240717624244,0.9007509548682846
2006-02-24,0.9048533004126427,0.4020397820846074,0.90595988266324
2006-03-03,0.9249823772439676,0.38966055162332547,0.9025602834326206
2006-03-10,0.9590179784458573,0.38366654417691237,0.91268560407319
2006-03-17,0.9634757986291794,0.3818831402129232,0.9127688275140029
2006-03-24,0.999400176468926,0.37274125234132743,0.9194084468734328
2006-03-31,0.9791875220685452,0.3828953684938458,0.9222061152993096
2006-04-07,0.9536422883031822,0.38855707140254925,0.916625167006859
2006-04-14,0.966946808164707,0.4005225592377701,0.9369813621060233
2006-04-21,0.9468885279189787,0.39721699274834077,0.9232817118881008
2006-04-28,0.9589645431046145,0.37659954078437946,0.9057933685398797
2006-05-05,1.0186212944692654,0.37543045129037883,0.9331422000212064
2006-05-12,0.998114344469413,0.3655460857365949,0.9115219458594255
2006-05-19,0.9765561726287362,0.3671689723349853,0.9034686172984866
2006-05-26,0.9557618912144173,0.37106074062036587,0.8983551087537737
2006-06-02,0.974805879007678,0.3695483603281938,0.9056858892696334
2006-06-09,0.9966848880233575,0.352975940333221,0.8961396976185472
2006-06-16,0.9721534730020313,0.34303181239492403,0.8725194969996498
2006-06-23,0.9850511674707274,0.3319341241223526,0.864584045857023
2006-06-30,0.9557960250941449,0.3352860066441524,0.8557731703237911
2006-07-07,0.9777484408144301,0.32999843542765045,0.8591779769826616
2006-07-14,1.0341689809824492,0.31996710180696597,0.8716509757375914
2006-07-21,0.9537748370694736,0.34086125244240795,0.8650077086739213
2006-07-28,0.8841983312731252,0.3400206270015472,0.8317925431189551
2006-08-04,0.8839912692702393,0.3276867403391469,0.8169029859802044
2006-08-11,0.9142407370412611,0.3292051326001048,0.8330095505046551
2006-08-18,0.8267487252113263,0.3168047268141137,0.77698749071293
